Date;Text;Amount;Saldo;Currency
03/07/2017;DK-NOTA15879 POULSEN'S IS V/HAN;-53;109032,64;DKK
03/07/2017;DK-NOTA 1327 REMA 1000;-77,3;108955,34;DKK
03/07/2017;FÆLLES NÆSTE MÅNED;9000;117955,34;DKK
03/07/2017;Boligafgift;-4343;113612,34;DKK
03/07/2017;DK-NOTA47470 ALDI 002;-136,9;113475,44;DKK
04/07/2017;Forretning: PAUSERIET;-135;113340,44;DKK
04/07/2017;DK-NOTA 9240 NETTO BLÅGÅRDSGADE;-17,9;113322,54;DKK
04/07/2017;DK-NOTA10719 KAFFEPLANTAGEN APS;-65;113257,54;DKK
05/07/2017;DK-NOTA 3019 REMA 1000;-68,8;113188,74;DKK
05/07/2017;DK-NOTA 3548 REMA 1000;-49,45;113139,29;DKK
05/07/2017;DK-NOTA18150 LELE STREETKITCHEN;-282;112857,29;DKK
06/07/2017;DK-NOTA 3251 REMA 1000;-30,95;112826,34;DKK
07/07/2017;DK-NOTA20741 KAFFEBAR;-102;112724,34;DKK
07/07/2017;UDLÆG FOR PLANTEKØB;529,7;113254,04;DKK
07/07/2017;DK-NOTA30862 SILVAN;-79,95;113174,09;DKK
07/07/2017;DK-NOTA47560 ALDI 002;-53,3;113120,79;DKK
10/07/2017;DK-NOTA 3428 ARKEN - MUSEUM FOR;-268;112852,79;DKK
10/07/2017;DK-NOTA  951 BAR BAR BAR;-70;112782,79;DKK
10/07/2017;DK-NOTA 1909 REMA 1000;-138,7;112644,09;DKK
10/07/2017;Chokolade kursus;-1000;111644,09;DKK
10/07/2017;DK-NOTA18027 WWW.IMERCO.DK;-1899,95;109744,14;DKK
10/07/2017;DK-NOTA 3865 REMA 1000;-109,85;109634,29;DKK
12/07/2017;DK-NOTAZ3318 TORVEHALLERNES V/B;-53;109581,29;DKK
13/07/2017;DK-NOTA 4837 REMA 1000;-149,01;109432,28;DKK
13/07/2017;DK-NOTA 4499 FJELD & FRITID;-39;109393,28;DKK
13/07/2017;DK-NOTA 2156 REMA 1000;-46,95;109346,33;DKK
14/07/2017;DK-NOTA 2223 REMA 1000;-94,2;109252,13;DKK
17/07/2017;DK-NOTA 4628 STRANDKIOSKEN;-45;109207,13;DKK
17/07/2017;DK-NOTA 5379 REMA 1000;-69,85;109137,28;DKK
17/07/2017;DK-NOTA 2443 REMA 1000;-142,55;108994,73;DKK
18/07/2017;Forretning: IZ *DEN GO E KAFFE;-64;108930,73;DKK
18/07/2017;Forretning: IZ *KRILL - KAFFE;-85;108845,73;DKK
18/07/2017;DK-NOTAZ7544 ELGIGANTEN 3012;-49;108796,73;DKK
19/07/2017;DK-NOTA 5032 REMA 1000;-156;108640,73;DKK
19/07/2017;DK-NOTA48245 ALDI 002;-113,95;108526,78;DKK
20/07/2017;DK-NOTA20875 KAFFEBAR;-83;108443,78;DKK
21/07/2017;DK-NOTA 6174 REMA 1000;-75,9;108367,88;DKK
21/07/2017;DK-NOTA 6310 REMA 1000;-66;108301,88;DKK
21/07/2017;DK-NOTA 6306 REMA 1000;-122,4;108179,48;DKK
24/07/2017;DK-NOTA 3421 CAFÉ LA ESQUINA AP;-64;108115,48;DKK
24/07/2017;DK-NOTA 5419 REMA 1000;-48,96;108066,52;DKK
24/07/2017;DK-NOTA14513 CINEMAXX FISKETORV;-49;108017,52;DKK
24/07/2017;DK-NOTA19134 DET FRANSKE CONDIT;-35;107982,52;DKK
24/07/2017;DK-NOTA40379 REINH VAN HAUEN;-89,5;107893,02;DKK
24/07/2017;DK-NOTA 6589 REMA 1000;-51,95;107841,07;DKK
24/07/2017;DK-NOTA 3106 RAW CONFUSION V/NA;-60;107781,07;DKK
25/07/2017;DK-NOTA27480 IRMA CODANHUS 2301;-60;107721,07;DKK
26/07/2017;DK-NOTA 6969 REMA 1000;-180,45;107540,62;DKK
26/07/2017;DK-NOTA10117 FØTEX FREDERIKSBER;-366,8;107173,82;DKK
26/07/2017;DK-NOTA 3719 ARKEN - MUSEUM FOR;-230;106943,82;DKK
27/07/2017;DK-NOTAZ6565 DSB 7-ELEVEN ISHØJ;-55;106888,82;DKK
27/07/2017;DK-NOTA 1151 REMA 1000;-143,25;106745,57;DKK
31/07/2017;DK-NOTA 1211 REMA 1000;-116,45;106629,12;DKK
31/07/2017;Forretning: TOO GOOD TO GO APS;-30;106599,12;DKK
31/07/2017;Iben;9000;115599,12;DKK
31/07/2017;Overført ydelse 0200305;-3000;112599,12;DKK
31/07/2017;DK-NOTA 1325 REMA 1000;-75,95;112523,17;DKK
01/08/2017;FÆLLES NÆSTE MÅNED;9000;121523,17;DKK
01/08/2017;Boligafgift;-4343;117180,17;DKK
01/08/2017;Forretning: Green Mobility A/S;-73,5;117106,67;DKK
01/08/2017;BS JP/POLITIKENS HUS A/S;-859,53;116247,14;DKK
01/08/2017;DK-NOTA  106 REMA 1000;-139,8;116107,34;DKK
02/08/2017;Forretning: Green Mobility A/S;-115,5;115991,84;DKK
02/08/2017;DK-NOTA 1500 REMA 1000;-59,02;115932,82;DKK
02/08/2017;DK-NOTA 4418 VAFFELHJØRNET;-54;115878,82;DKK
03/08/2017;Forretning: IZ *SOCIAL APS;-84;115794,82;DKK
04/08/2017;DK-NOTA39688 SILVAN;-64,95;115729,87;DKK
04/08/2017;DK-NOTA 1315 REMA 1000;-83,6;115646,27;DKK
04/08/2017;DK-NOTA16793 COFFEE COLLECTIVE;-71;115575,27;DKK
04/08/2017;DK-NOTA23410 LEGOLAND ONLINE SH;-940;114635,27;DKK
07/08/2017;DK-NOTA48003 ALDI 002;-113,75;114521,52;DKK
07/08/2017;DK-NOTA 2353 REMA 1000;-90,35;114431,17;DKK
07/08/2017;BS DONG ENERGY A/S;-676,88;113754,29;DKK
07/08/2017;DK-NOTA 1428 REMA 1000;-94,25;113660,04;DKK
07/08/2017;DK-NOTA21088 KAFFEBAR;-64;113596,04;DKK
08/08/2017;DK-NOTA 2687 REMA 1000;-81,95;113514,09;DKK
09/08/2017;DK-NOTA 1515 REMA 1000;-137,3;113376,79;DKK
09/08/2017;DK-NOTA10102 EMMERYS (110);-51;113325,79;DKK
10/08/2017;Forretning: FLYHACKS.CO;-4388,35;108937,44;DKK
10/08/2017;DK-NOTA 7221 REMA 1000;-121,05;108816,39;DKK
10/08/2017;DK-NOTA49250 ALDI 002;-150,15;108666,24;DKK
11/08/2017;DK-NOTA85095 THE COFFEE COLLECT;-65;108601,24;DKK
11/08/2017;DK-NOTA 2392 REMA 1000;-106,36;108494,88;DKK
14/08/2017;DK-NOTA 7491 REMA 1000;-34,7;108460,18;DKK
14/08/2017;DK-NOTAZ3471 TORVEHALLERNES V/B;-50;108410,18;DKK
14/08/2017;DK-NOTAC5337 SOCIALFOODIES 2100;-210;108200,18;DKK
14/08/2017;DK-NOTA 7949 BILLUND LUFTHAVN;-80;108120,18;DKK
14/08/2017;DK-NOTA 1735 KROHAVENS FAM.CAMP;-1000;107120,18;DKK
14/08/2017;DK-NOTA 2152 LEGOLAND MAD;-45;107075,18;DKK
14/08/2017;DK-NOTA  454 LEGOLAND A/S;-129,95;106945,23;DKK
14/08/2017;DK-NOTA 2219 OK BILLUND LUFTHAV;-172,1;106773,13;DKK
15/08/2017;Forretning: TOO GOOD TO GO APS;-30;106743,13;DKK
15/08/2017;Forretning: Green Mobility A/S;-45,5;106697,63;DKK
15/08/2017;DK-NOTAZ7930 DSB 7-ELEVEN VEJLE;-58;106639,63;DKK
15/08/2017;DK-NOTAZ8078 DSB 7-ELEVEN VEJLE;-54;106585,63;DKK
15/08/2017;DK-NOTA 1881 REMA 1000;-137,35;106448,28;DKK
16/08/2017;DK-NOTA 2970 REMA 1000;-120,65;106327,63;DKK
17/08/2017;DK-NOTA 3105 REMA 1000;-57,1;106270,53;DKK
18/08/2017;DK-NOTA24323 IRMA ROSENØRNS ALL;-22;106248,53;DKK
21/08/2017;DK-NOTA 8723 REMA 1000;-73,45;106175,08;DKK
21/08/2017;DK-NOTA63312 223 LAGKAGEHUSET;-34;106141,08;DKK
21/08/2017;DK-NOTA 3398 REMA 1000;-135,45;106005,63;DKK
21/08/2017;DK-NOTAC2952 KAJAKHOTELLET;-65;105940,63;DKK
21/08/2017;Forretning: SHABAZ PANUM;-55;105885,63;DKK
21/08/2017;SICILIEN B&B;-1005,85;104879,78;DKK
21/08/2017;Opsamlet gebyr;-20;104859,78;DKK
21/08/2017;DK-NOTA23530 DET FRANSKE CONDIT;-90;104769,78;DKK
21/08/2017;DK-NOTA49847 ALDI 002;-86,95;104682,83;DKK
22/08/2017;Forretning: IZ *SOCIAL APS;-37;104645,83;DKK
22/08/2017;Forretning: IZ *SOCIAL APS;-254;104391,83;DKK
22/08/2017;DK-NOTA 9294 REMA 1000;-92,64;104299,19;DKK
23/08/2017;DK-NOTA 3792 REMA 1000;-91,6;104207,59;DKK
24/08/2017;Forretning: IZ *BY LAND GRO IV;-590;103617,59;DKK
24/08/2017;DK-NOTA  722 REMA 1000;-28,45;103589,14;DKK
25/08/2017;Forretning: IZ *SOCIAL APS;-66;103523,14;DKK
28/08/2017;DK-NOTA41880 SILVAN;-69,9;103453,24;DKK
28/08/2017;Forretning: Original Coffee;-91;103362,24;DKK
30/08/2017;DK-NOTA18636 BILLETLUGEN;-1861,74;101500,5;DKK
31/08/2017;Iben;9000;110500,5;DKK
31/08/2017;Overført ydelse 0200305;-3000;107500,5;DKK
01/09/2017;FÆLLES NÆSTE MÅNED;9000;116500,5;DKK
01/09/2017;Boligafgift;-4343;112157,5;DKK
01/09/2017;BS DR LICENS;-1251,84;110905,66;DKK
01/09/2017;DK-NOTA42378 SILVAN 647 NØRREBR;-19,95;110885,71;DKK
04/09/2017;DK-NOTA 7876 MANFREDS TAKE AWAY;-1400;109485,71;DKK
04/09/2017;DK-NOTA87121 THE COFFEE COLLECT;-30;109455,71;DKK
04/09/2017;DK-NOTA 1240 REMA 1000;-98,25;109357,46;DKK
05/09/2017;DK-NOTA 3278 REMA 1000;-91,25;109266,21;DKK
05/09/2017;DK-NOTA50692 ALDI 002;-32,45;109233,76;DKK
07/09/2017;DK-NOTA50826 ALDI 002;-61,2;109172,56;DKK
08/09/2017;DK-NOTA 1375 REMA 1000;-70,85;109101,71;DKK
11/09/2017;DK-NOTA 2316 RANEE'S;-472;108629,71;DKK
11/09/2017;DK-NOTA 7939 REMA 1000;-80,55;108549,16;DKK
11/09/2017;DK-NOTA  620 REMA 1000;-46,45;108502,71;DKK
11/09/2017;DK-NOTA 9366 EMMERYS (150);-36;108466,71;DKK
11/09/2017;DK-NOTA 3574 REMA 1000;-38;108428,71;DKK
11/09/2017;DK-NOTA 5737 REMA 1000;-36,8;108391,91;DKK
11/09/2017;DK-NOTAC5957 CALIFORNIA KITCHEN;-240;108151,91;DKK
11/09/2017;DK-NOTA 1467 REMA 1000;-85,9;108066,01;DKK
12/09/2017;Forretning: IZ *SOCIAL APS;-66;108000,01;DKK
12/09/2017;DK-NOTA 5964 REMA 1000;-82,4;107917,61;DKK
13/09/2017;DK-NOTA 6098 REMA 1000;-85,65;107831,96;DKK
14/09/2017;Depositum Gallebjerg;-1000;106831,96;DKK
15/09/2017;DK-NOTA43755 SILVAN 647 NØRREBR;-606,54;106225,42;DKK
18/09/2017;DK-NOTA12851 KAFFEPLANTAGEN APS;-107;106118,42;DKK
18/09/2017;DK-NOTA 1757 REMA 1000;-40,9;106077,52;DKK
18/09/2017;DK-NOTA24501 DET FRANSKE CONDIT;-35;106042,52;DKK
19/09/2017;DK-NOTA 2238 REMA 1000;-127,55;105914,97;DKK
19/09/2017;DK-NOTA48809 ALDI 002;-82,3;105832,67;DKK
20/09/2017;DK-NOTA61838 NEMTILMELD.DK;-501,39;105331,28;DKK
20/09/2017;DK-NOTA 2415 REMA 1000;-51,95;105279,33;DKK
21/09/2017;DK-NOTAZ0706 GUMLE;-15;105264,33;DKK
21/09/2017;Forretning: SHABAZ PANUM;-88;105176,33;DKK
21/09/2017;DK-NOTA16228 FISKETORVET FØTEX;-163;105013,33;DKK
22/09/2017;DK-NOTA 7996 FØTEX FREDERIKSBER;-283,83;104729,5;DKK
22/09/2017;DK-NOTA 7151 REMA 1000;-120,55;104608,95;DKK
25/09/2017;DK-NOTA10436 REMA 1000;-65,5;104543,45;DKK
25/09/2017;DK-NOTA 8099 SILVAN 637 FISKETO;-69,9;104473,55;DKK
25/09/2017;DK-NOTA 6436 SILVAN 637 FISKETO;-79,95;104393,6;DKK
25/09/2017;DK-NOTA16075 FISKETORVET FØTEX;-31,5;104362,1;DKK
25/09/2017;DK-NOTA 7461 REMA 1000;-135,3;104226,8;DKK
25/09/2017;DK-NOTA36433 SILVAN 647 NØRREBR;-108,9;104117,9;DKK
25/09/2017;DK-NOTA52014 ALDI 002;-107,65;104010,25;DKK
26/09/2017;DK-NOTAZ4740 GUMLE;-24;103986,25;DKK
27/09/2017;DK-NOTA10981 REMA 1000;-49,8;103936,45;DKK
27/09/2017;DK-NOTA 7733 REMA 1000;-41,5;103894,95;DKK
29/09/2017;Forretning: AIRBERLIN;-1552;102342,95;DKK
29/09/2017;Forretning: AIRBERLIN;-1478;100864,95;DKK
29/09/2017;Iben;9000;109864,95;DKK
29/09/2017;Overført ydelse 0200305;-3000;106864,95;DKK
29/09/2017;Overført ydelse 0100422;-7167,06;99697,89;DKK
02/10/2017;DK-NOTA 3164 HACHÉ GOURMET BURG;-358;99339,89;DKK
02/10/2017;DK-NOTA 4890 REMA 1000;-200,1;99139,79;DKK
02/10/2017;DK-NOTAZ5587 FARS DRENG;-410;98729,79;DKK
02/10/2017;DK-NOTAZ5622 FARS DRENG;-25;98704,79;DKK
02/10/2017;Forretning: Green Mobility A/S;-513;98191,79;DKK
02/10/2017;FÆLLES NÆSTE MÅNED;9000;107191,79;DKK
02/10/2017;Boligafgift;-4343;102848,79;DKK
02/10/2017;DK-NOTA52494 ALDI 002;-156,01;102692,78;DKK
03/10/2017;Forretning: IZ *DEN GO E KAFFE;-59;102633,78;DKK
05/10/2017;DK-NOTAZ4225 GUMLE;-15;102618,78;DKK
05/10/2017;Forretning: IZ *SOCIAL APS;-66;102552,78;DKK
05/10/2017;DK-NOTA31519 BRYGGENS SPISEHUS;-128;102424,78;DKK
06/10/2017;DK-NOTA12573 REMA 1000;-89;102335,78;DKK
06/10/2017;DK-NOTA23696 SOLFRUGT;-45;102290,78;DKK
06/10/2017;DK-NOTA 5306 REMA 1000;-51,8;102238,98;DKK
09/10/2017;DK-NOTAC6288 HAV TORVEHALLERNE;-100;102138,98;DKK
09/10/2017;DK-NOTACBV75 NORDISK FILM BIO;-241,39;101897,59;DKK
09/10/2017;DK-NOTA25259 DET FRANSKE CONDIT;-57,5;101840,09;DKK
09/10/2017;DK-NOTA 9129 POPPI DYRECENTER;-45;101795,09;DKK
09/10/2017;DK-NOTA19395 SWEETIES APS;-63,77;101731,32;DKK
09/10/2017;DK-NOTA25300 DET FRANSKE CONDIT;-31;101700,32;DKK
09/10/2017;DK-NOTA 8939 REMA 1000;-178,15;101522,17;DKK
09/10/2017;DK-NOTA52838 ALDI 002;-50,85;101471,32;DKK
10/10/2017;DK-NOTA 5727 REMA 1000;-66,95;101404,37;DKK
12/10/2017;DK-NOTA 5989 REMA 1000;-62,3;101342,07;DKK
18/10/2017;Forretning: PV9174;-378,95;100963,12;DKK
20/10/2017;DK-NOTA 8424 REMA 1000;-104,9;100858,22;DKK
20/10/2017;Forretning: UNICREDIT - SIRACUS;-1939;98919,22;DKK
20/10/2017;Gebyr kont.udb.;-30;98889,22;DKK
20/10/2017;Forretning: UNICREDIT - SIRACUS;-1133,59;97755,63;DKK
20/10/2017;Gebyr kont.udb.;-30;97725,63;DKK
20/10/2017;DK-NOTA19643 DET FRANSKE CONDIT;-97;97628,63;DKK
20/10/2017;DK-NOTA 8457 REMA 1000;-15,95;97612,68;DKK
20/10/2017;DK-NOTA53422 ALDI 002;-92,65;97520,03;DKK
23/10/2017;DK-NOTA 8617 REMA 1000;-89,9;97430,13;DKK
23/10/2017;DK-NOTA49454 ALDI 002;-72,85;97357,28;DKK
23/10/2017;DK-NOTA  578 THE UNION KITCHEN;-732;96625,28;DKK
23/10/2017;DK-NOTA 1089 REMA 1000;-85,9;96539,38;DKK
23/10/2017;Forretning: STAZIONE;-249,38;96290;DKK
24/10/2017;DK-NOTAZ9014 GUMLE;-5;96285;DKK
24/10/2017;Forretning: Green Mobility A/S;-182;96103;DKK
24/10/2017;DK-NOTA  878 REMA 1000;-108,8;95994,2;DKK
24/10/2017;DK-NOTA  878 REMA 1000;-20;95974,2;DKK
24/10/2017;DK-NOTA 9224 REMA 1000;-104,1;95870,1;DKK
25/10/2017;DK-NOTA15850 FISKETORVET FØTEX;-152;95718,1;DKK
26/10/2017;DK-NOTA 1140 REMA 1000;-90,3;95627,8;DKK
26/10/2017;DK-NOTA 9530 REMA 1000;-38,95;95588,85;DKK
30/10/2017;DK-NOTA53827 ALDI 002;-90,4;95498,45;DKK
30/10/2017;DK-NOTA  276 GRANNY'S HOUSE FRE;-94;95404,45;DKK
30/10/2017;DK-NOTA 6687 REMA 1000;-129,3;95275,15;DKK
31/10/2017;Forretning: IZ *OCTOBULB;-175;95100,15;DKK
31/10/2017;Forretning: Original;-73;95027,15;DKK
31/10/2017;Iben;9000;104027,15;DKK
31/10/2017;Overført ydelse 0200305;-3000;101027,15;DKK
31/10/2017;DK-NOTA11466 REMA 1000;-187,45;100839,7;DKK
31/10/2017;DK-NOTA 1202 REMA 1000;-41,45;100798,25;DKK
01/11/2017;BS JP/POLITIKENS HUS A/S;-971,59;99826,66;DKK
01/11/2017;FÆLLES NÆSTE MÅNED;9000;108826,66;DKK
01/11/2017;Boligafgift;-4343;104483,66;DKK
01/11/2017;Kortgebyr - Visa/Dankort;-165;104318,66;DKK
01/11/2017;Kortgebyr - Visa/Dankort;-165;104153,66;DKK
